X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-71.120665999232259,42.270467999652411,1133,16498,16498,Hyde Park Ave @ Metropolitan Ave,,42.270468,-71.120666,,,0,,0,{6EEE695C-77C8-4CD0-8894-89CF482CEDF6},,,,
-71.02776099915917,42.219946000752628,1134,1650,1650,Granite St @ Partridge Hill Rd,,42.219946,-71.027761,,,0,,0,{CCF66A50-D51E-4F96-8EC3-8D4B0A9B7D16},,,,
-71.116514998957868,42.274305999962415,1135,16500,16500,960 American Legion Hwy,,42.274306,-71.116515,,,0,,0,{20C84762-0146-4C6D-B7C8-189CF8BBEADF},,,,
-71.058557001192312,42.354243000292499,1136,16535,16535,Otis St @ Summer St,,42.354243,-71.058557,,,0,,0,{4D654904-4930-4BB5-8744-0E4D863C972D},,,,
-71.0596429995324,42.353262000002708,1137,16538,16538,Bedford St @ Chauncy St,,42.353262,-71.059643,,,0,,0,{1C916CD2-4867-4D53-ACDA-6810D030A94C},,,,
-71.057480001306914,42.356726999192006,1138,16539,16539,Milk St @ Devonshire St,,42.356727,-71.05748,,,0,,0,{A6C983AC-75BA-4399-8AED-977CDF5487AE},,,,
-71.05588300093946,42.355730999560478,1139,16551,16551,Congress St @ Franklin St,,42.355731,-71.055883,,,0,,0,{ADD360C6-6D87-4CD8-8EDC-6E7BE040B7FE},,,,
-71.151004000646424,42.418300999684433,1140,1656,1656,Mystic St @ Garden St,,42.418301,-71.151004,,,0,,0,{79EBD8C6-ED97-469C-94F6-4E209A922C88},,,,
-71.153004000304009,42.420438000071996,1141,1657,1657,Mystic St @ Rangely Rd,,42.420438,-71.153004,,,0,,0,{DF865EB9-564A-4740-B6D5-2E955378CE8C},,,,
-71.15376299968402,42.421405000097046,1142,1658,1658,Mystic St @ Farrington St,,42.421405,-71.153763,,,0,,0,{8A93A1E1-D32B-44B7-B962-EBF9FACC7F44},,,,
-71.153805001039359,42.422232000401188,1143,1659,1659,201 Mystic St,,42.422232,-71.153805,,,0,,0,{B0DF0F5C-13D4-43FD-8A88-BC2C4A0BAFD5},,,,
-71.152874000209806,42.423842999532937,1144,1660,1660,Mystic St @ Davis Ave,,42.423843,-71.152874,,,0,,0,{3D21A83B-EC46-460A-A0CE-A50CB900F860},,,,
-70.935807999709709,42.457537000090291,1145,16606,16606,Beach Rd @ Surfside Rd,,42.457537,-70.935808,,,0,,0,{D4EB7531-EB93-419B-8E1C-E5D2493FE5FF},,,,
-71.151970999861902,42.42642000008739,1146,1661,1661,Mystic St @ Beverley Rd,,42.42642,-71.151971,,,0,,0,{515A22A6-1658-4FF4-BC3A-1F98D4FA2D93},,,,
-70.934767999642801,42.423426000365943,1147,16616,16616,Flash Rd @ Castle Rd,,42.423426,-70.934768,,,0,,0,{2BC56D15-4EA2-4C04-9519-62B31E538267},,,,
-71.177136999048912,42.243357999796572,1148,16618,16618,Washington St @ Richards St,,42.243358,-71.177137,,,0,,0,{1884EA10-9C86-4C0F-96EF-4AE417F6A150},,,,
-70.935035999885898,42.42193299943996,1149,16619,16619,Castle Rd @ Range Rd,,42.421933,-70.935036,,,0,,0,{AB2C5CEC-7527-4930-B90D-A0CBA72C09A1},,,,
-71.153151001035113,42.429362001353013,1150,1662,1662,355 Mystic St,,42.429362,-71.153151,,,0,,0,{785D2CFC-98D0-4306-B75A-ED79F8772E9F},,,,
-71.155359999106111,42.434571000234151,1151,1663,1663,449 Mystic St - Winchester Line,,42.434571,-71.15536,,,0,,0,{261F467C-DF1B-439A-A930-4D3BD5F9C489},,,,
-70.92744200050133,42.428100000507953,1152,16642,16642,Nahant Rd opp Greenlawn Cemetery,,42.4281,-70.927442,,,0,,0,{B64BF1E4-D84B-47AC-ACD7-042E9DD8685C},,,,
-71.152499000112215,42.439300999069978,1153,1665,1665,Cambridge St @ Robinson Pk,,42.439301,-71.152499,,,0,,0,{9E6EDCF8-9C67-4A16-9A36-01232EF56E30},,,,
-70.947263000127592,42.462056999554065,1154,16653,16653,Market St @ Commuter Rail,,42.462057,-70.947263,,,0,,0,{A57007B2-0344-4AFA-900C-72087F3A3E1A},,,,
-71.152002000684433,42.441676999611495,1155,1667,1667,65 Cambridge St @ Winchester Boat Club,,42.441677,-71.152002,,,0,,0,{5BC2E96B-E6B9-420C-8356-78ECBC094910},,,,
-70.958626999344844,42.490890999348494,1156,16683,16683,Broadway @ Mayfair St,,42.490891,-70.958627,,,0,,0,{4A70D0FF-7BB9-4FA1-8CAF-3F5244A87336},,,,
-71.152178000407218,42.444738999848916,1157,1669,1669,Cambridge St @ Glen Rd,,42.444739,-71.152178,,,0,,0,{284FF480-9BAF-4032-B5DA-777DB9576AE5},,,,
-71.153201001233811,42.446587000363849,1158,1670,1670,Cambridge St @ Church St,,42.446587,-71.153201,,,0,,0,{77096DAB-A53C-473A-B239-29283C237B26},,,,
-71.154159000040451,42.447505999997766,1159,1671,1671,125 Cambridge St opp Oneida Rd,,42.447506,-71.154159,,,0,,0,{7C460CE6-8851-48AD-B7C3-078693DAE106},,,,
-71.155273999936611,42.449065000590529,1160,1672,1672,Cambridge St @ Foxcroft Rd,,42.449065,-71.155274,,,0,,0,{CCFC30BD-C1A8-43ED-B515-E19779324C86},,,,
-71.156869000011952,42.451613999943078,1161,1673,1673,Cambridge St @ Wildwood St,,42.451614,-71.156869,,,0,,0,{2B9271B5-347E-4E92-A17C-B2F1424C7C76},,,,
-71.006711000522827,42.480203999524541,1162,16730,16730,323 Walnut St,,42.480204,-71.006711,,,0,,0,{1F48D222-9260-477E-88E0-4064A4CAFAC6},,,,
-70.98920899945908,42.473805999399666,1163,16734,16734,Walnut St @ Sterling St,,42.473806,-70.989209,,,0,,0,{A3B2D954-E893-448E-84FB-96C18985EF95},,,,
-70.991008000971433,42.469649999023495,1164,16739,16739,Garfield Ave @ Castle Rising Ct,,42.46965,-70.991008,,,0,,0,{3606BD43-10BF-4DB1-B59E-A1C24193680C},,,,
-71.159548000237805,42.455857999621756,1165,1674,1674,Cambridge St @ Pond St,,42.455858,-71.159548,,,0,,0,{EC053796-C3B1-4EC3-B82E-AE57C5158F62},,,,
-71.161235000147073,42.458055999889112,1166,1675,1675,353 Cambridge St,,42.458056,-71.161235,,,0,,0,{D2165C81-6159-4989-959D-B3D0062A0740},,,,
-71.163639000485773,42.459637999466963,1167,1676,1676,376 Cambridge Rd - Woburn Line,,42.459638,-71.163639,,,0,,0,{18445F19-49AD-4A17-85CF-927F0D6DC078},,,,
-71.165773999733105,42.460915999287543,1168,1677,1677,Cambridge Rd @ NE Rehab Hospital,,42.460916,-71.165774,,,0,,0,{599FEA11-8C3E-4902-A4D5-EF2FBA78CE85},,,,
-71.168765999990555,42.46136500006503,1169,1678,1678,Cambridge Rd @ Country Club Rd,,42.461365,-71.168766,,,0,,0,{DDE9E0B1-FF05-4CC1-8592-A0BD9014B462},,,,
-71.171197000471821,42.461377000147309,1170,1679,1679,254 Cambridge Rd,,42.461377,-71.171197,,,0,,0,{83AA89D5-99D2-474E-890C-C7D0946E0A30},,,,
-71.069114000478763,42.346698999783293,1171,168,168,Tremont St @ Appleton St,,42.346699,-71.069114,,,0,,0,{42DAA12A-DB3F-4D57-A014-FDEBCE617BE6},,,,
-71.173918000287586,42.463484000173288,1172,1680,1680,Cambridge Rd opp Parker St,,42.463484,-71.173918,,,0,,0,{B0EF4FB3-2250-4034-8A6A-997789688E53},,,,
-71.175406000665788,42.465195000935438,1173,1681,1681,Cambridge Rd @ Crawford Dr,,42.465195,-71.175406,,,0,,0,{DF6EF2C1-5A8D-467D-B469-D5A55C96ECF1},,,,
-71.176457999792575,42.466164001068762,1174,1682,1682,Cambridge Rd @ Litchfield Dr,,42.466164,-71.176458,,,0,,0,{51E80E62-9981-4D93-9973-2631C066847A},,,,
-71.178331000769319,42.467939000870018,1175,1683,1683,Cambridge Rd @ Russell St,,42.467939,-71.178331,,,0,,0,{13EDA4CE-0DA2-4A74-91C6-09F0A37C8FB8},,,,
-71.180055999310625,42.470559000315276,1176,1684,1684,Cambridge Rd opp Revere Rd,,42.470559,-71.180056,,,0,,0,{58CF16E1-EBBA-4268-A0B3-C4A97C91690A},,,,
-71.18039700151283,42.472853999639149,1177,1685,1685,Cambridge Rd @ Surrey Circle,,42.472854,-71.180397,,,0,,0,{109CA0C5-59C1-478F-A218-3C398256403D},,,,
-71.182140000188014,42.475537000365811,1178,1686,1686,Cambridge Rd @ Locust St,,42.475537,-71.18214,,,0,,0,{E2D81853-D9A5-4C11-98F5-11EA22F10CE9},,,,
-71.185216001057697,42.479879999676356,1179,1687,1687,Cambridge Rd @ Bedford Rd,,42.47988,-71.185216,,,0,,0,{27AD739C-9D32-4E02-8AB2-86BE314196E6},,,,
-71.18643699946098,42.481169000032629,1180,1688,1688,Cambridge St @ Ray Ave,,42.481169,-71.186437,,,0,,0,{1E4B8182-9F49-4DF5-AB9E-51599BAA17A7},,,,
-71.187239998896814,42.481971000858195,1181,16881,16881,26 Cambridge St @ Cafe Escadrille,,42.481971,-71.18724,,,0,,0,{6514E534-2094-4D60-A218-FC2C0E2390CE},,,,
-71.188234999900018,42.482827999929043,1182,1689,1689,Cambridge St opp Lincoln Knoll Ln,,42.482828,-71.188235,,,0,,0,{C3C0D5BF-3DF5-403A-9104-61C9549185E8},,,,
-71.189652999428759,42.485322000856058,1183,1690,1690,Cambridge St @ Wall St,,42.485322,-71.189653,,,0,,0,{8B812915-6CD6-45D3-83AF-CC2D11FA50EE},,,,
-71.199499000713388,42.48088000034948,1184,16901,16901,Van De Graff Dr,,42.48088,-71.199499,,,0,,0,{4B35E12D-C862-4916-B783-7D07588C4DAB},,,,
-71.19269699978355,42.491162000027856,1185,1691,1691,Cambridge St @ Burlington Mall Rd,,42.491162,-71.192697,,,0,,0,{102A6FD0-EED6-436E-91A8-3A687655FBBD},,,,
-71.193674999075782,42.492410999434348,1186,1692,1692,76 Cambridge St,,42.492411,-71.193675,,,0,,0,{8204D132-EE0A-4887-A654-D1BB20327397},,,,
-71.194781999683855,42.501170000675558,1187,1693,1693,Cambridge St @ Birchcrest St,,42.50117,-71.194782,,,0,,0,{9B41DED9-CB55-442D-8E29-5470B22122CC},,,,
-71.195030998965493,42.501785000404666,1188,1694,1694,Cambridge St @ Cedarwood Ln,,42.501785,-71.195031,,,0,,0,{FB82E32A-DAB9-431C-A2C3-B7E37A6965AA},,,,
-71.195783999623856,42.504893000063177,1189,1695,1695,Cambridge St @ Bedford St,,42.504893,-71.195784,,,0,,0,{4F49DC5A-263F-4476-9F6F-7C3D9A9D9955},,,,
-71.195703000814163,42.506396999240273,1190,1696,1696,Cambridge St @ Olympian Ave,,42.506397,-71.195703,,,0,,0,{C0B9B3BE-206D-4C4D-8302-4020DB2CCE26},,,,
-71.199212000238646,42.510043999690104,1191,1697,1697,Cambridge St @ Winn St,,42.510044,-71.199212,,,0,,0,{31FB9B5B-D1B5-47F4-B107-A4DBBF51E46C},,,,
-71.200499999345908,42.510700999967,1192,16971,16971,Cambridge St opp Terry Ave,,42.510701,-71.2005,,,0,,0,{38D9527C-5F8E-4DF4-9A44-9019FEADFC72},,,,
-71.202030000916238,42.512479999887312,1193,1698,1698,Cambridge St @ Skilton Ln,,42.51248,-71.20203,,,0,,0,{9130171A-3DF0-4205-9F8F-DB0C2AC4A343},,,,
-71.205011999627303,42.514985000466829,1194,1699,1699,Cambridge St @ Pontos Ave,,42.514985,-71.205012,,,0,,0,{DE02BEFC-10FB-4642-AFDC-0A26666C9467},,,,
-71.05114599956778,42.332717000488771,1195,17,17,Dorchester St @ E 8th St,,42.332717,-71.051146,,,0,,0,{0D65D2BC-50B6-4867-B7A8-3F5724542C80},,,,
-71.18152400145982,42.319383000185866,1196,17000,17000,325 Boylston St,,42.319383,-71.181524,,,0,,0,{F311C40C-3667-48E7-8B0E-457937700CB4},,,,
-71.179309000112127,42.319284000174164,1197,17001,17001,280 Boylston St,,42.319284,-71.179309,,,0,,0,{4F8906A0-3411-4859-8BCB-7CF0D6BF015C},,,,
-71.264452999785121,42.39539899868592,1198,17002,17002,Opp 40 Second Ave,,42.395399,-71.264453,,,0,,0,{474A420D-1894-43A8-ABC8-9F0D327A5361},,,,
-71.264613998633294,42.388352000724815,1199,17003,17003,293 Second Ave,,42.388352,-71.264614,,,0,,0,{1B7A8607-5315-4A22-919B-C873695E14AC},,,,
-71.265576999246107,42.387091000004524,1200,17005,17005,Bear Hill Rd opp Second Ave,,42.387091,-71.265577,,,0,,0,{000CE5D8-4105-4B82-A64F-C1A5CB4B2D50},,,,
-71.265740000732393,42.386241000944338,1201,17006,17006,300 Bear Hill Rd,,42.386241,-71.26574,,,0,,0,{6843B777-2C00-4B55-A66D-E157FED68BD9},,,,
-71.264430999878243,42.394823999384798,1202,17007,17007,40 Second Ave - Mass General West,,42.394824,-71.264431,,,0,,0,{85ECE090-7865-4CF0-A5D5-0CE5FE79FF91},,,,
-71.265096998879571,42.38595200023051,1203,17008,17008,293 Bear Hill Rd,,42.385952,-71.265097,,,0,,0,{B043965C-9DFE-48F5-B8D6-B5F50C5BB725},,,,
-71.265458999541806,42.3831589997381,1204,17009,17009,211 Bear Hill Rd,,42.383159,-71.265459,,,0,,0,{D1EAB537-B24B-4AF8-9AAC-3E5AED37C8D3},,,,
-71.259622000781704,42.397727999605856,1205,17011,17011,Wyman St @ Winter St,,42.397728,-71.259622,,,0,,0,{637E6AC1-67DB-4661-A611-18D000729F81},,,,
-71.088185999985726,42.294679000619688,1206,1706,1706,Blue Hill Ave @ Harvard St,,42.294679,-71.088186,,,0,,0,{FD7DEA80-A0FB-48FB-B15E-B605F44EA0E0},,,,
-71.0890620002681,42.292035999395026,1207,1708,1708,Blue Hill Ave @ Paxton St,,42.292036,-71.089062,,,0,,0,{A757DBDC-D9CA-42F4-BA7D-732726F4C954},,,,
-71.089874000059638,42.289639000461939,1208,1709,1709,Blue Hill Ave @ Greenock St,,42.289639,-71.089874,,,0,,0,{E18FEF2B-429B-4762-89A9-3CE730662D00},,,,
-71.02086199888906,42.364612000552277,1209,17091,17091,Terminal A,,42.364612,-71.020862,,,0,,1,{6B9CA7AC-9882-41D8-94EE-984A4A240AA6},,,,
-71.017832999793441,42.361656999805426,1210,17093,17093,Terminal B Stop 2 - Arrivals Level,,42.361657,-71.017833,,,0,,1,{471B5435-5042-4F87-95D6-FA591B0139EB},,,,
-71.01728899955279,42.366493999824904,1211,17094,17094,Terminal C - Arrivals Level,,42.366494,-71.017289,,,0,,1,{534105A6-1B43-4350-8958-2A60C26F03C3},,,,
-71.020238000133332,42.369344000300352,1212,17095,17095,Terminal E - Arrivals Level,,42.369344,-71.020238,,,0,,1,{84D517EA-F100-4363-B426-4376AF0FFF0B},,,,
-71.042459999539588,42.348630000314124,1213,17096,17096,Congress @ World Trade Center Sta,,42.34863,-71.04246,,,0,place-wtcst,0,{B9EBE621-D346-4989-AC7B-F0D6758B5D0F},,,,
-71.071717000862051,42.348568999795035,1214,171,171,Berkeley St @ Columbus Ave,,42.348569,-71.071717,,,0,,0,{B2D3BA66-1833-4902-B03E-CFFA637B5D8C},,,,
-71.090662999798539,42.287167999913791,1215,1710,1710,Blue Hill Ave @ Johnston Rd,,42.287168,-71.090663,,,0,,0,{1F7633AF-2FFA-4A9D-ADDE-8D436B37BCAC},,,,
-70.884448998519417,42.582567999401,1216,17100,17100,Dodge St @ Enon St,,42.582568,-70.884449,,,0,,0,{E05B80E4-AB8A-4EA6-8906-758F4F3056C2},,,,
-70.88457400004269,42.584688000240689,1217,17101,17101,Opp 22 Enon St,,42.584688,-70.884574,,,0,,0,{3E8085D9-789F-4EB8-8D86-F6254EBE4A06},,,,
-70.88468699939645,42.58461099971489,1218,17102,17102,Enon St @ Lakeview Ave,,42.584611,-70.884687,,,0,,0,{2E1920E3-D8CD-471C-BFC3-B20375F0FC5E},,,,
-71.092281999488989,42.282424999669843,1219,1713,1713,Blue Hill Ave @ Goodale Rd,,42.282425,-71.092282,,,0,,0,{898A6BC2-2CE0-44F8-B442-88D1D12372FD},,,,
-71.093194000553254,42.279562999512933,1220,1714,1714,Blue Hill Ave @ Wellington Hill St,,42.279563,-71.093194,,,0,,0,{2ED2EC71-A960-4A3C-B226-F89E7962613F},,,,
-70.891029000141927,42.526529999939179,1221,17142,17142,Winter St @ Bridge St,,42.52653,-70.891029,,,0,,0,{4F1F152D-6255-43ED-90AA-71C2B0C5C5EB},,,,
-70.889749999074212,42.524854999471522,1222,17143,17143,Winter St @ Washingtom St,,42.524855,-70.88975,,,0,,0,{A556CFB6-D0B0-40FA-8F7B-6A2906218B74},,,,
-70.890594999571178,42.522553000781478,1223,17144,17144,Hawthorne Blvd @ Essex St,,42.522553,-70.890595,,,0,,0,{F0E65FAA-DE4F-4F09-9344-E6BCB401A5F9},,,,
-70.893236999619745,42.519550000294551,1224,17150,17150,Derby St @ Lafayette St,,42.51955,-70.893237,,,0,,0,{2E927196-A037-4407-8412-8E6F60B6E08E},,,,
-70.890086000321105,42.520842000707944,1225,17153,17153,Hawthorne Blvd @ Derby St,,42.520842,-70.890086,,,0,,0,{A99DEF11-3381-45D5-9B69-87FCE1C25BDA},,,,
-70.890527999847009,42.522854000668048,1226,17154,17154,Hawthorne Blvd @ Washington Sq S,,42.522854,-70.890528,,,0,,0,{79DEA84A-E603-4465-B1C0-4E35B6ADF9DA},,,,
-70.889632999843229,42.524932999695146,1227,17155,17155,Winter St @ Washington St,,42.524933,-70.889633,,,0,,0,{2CC2AEBB-C33E-46B3-AD3B-217DDE85F62D},,,,
-70.890984001041474,42.526637000020301,1228,17156,17156,Winter St @ Bridge St,,42.526637,-70.890984,,,0,,0,{3BCD89F2-BD71-41CE-AE69-1E0F7AECCF59},,,,
-71.093718999735103,42.276585000041649,1229,1716,1716,Blue Hill Ave @ Mattapan St,,42.276585,-71.093719,,,0,,0,{CEE63D63-ABAD-4430-A38F-D40FB1AF8767},,,,
-70.883523999966386,42.542877000412084,1230,17166,17166,Cabot St @ Stone St,,42.542877,-70.883524,,,0,,0,{BCB27493-0985-44A2-AA32-474BB8527C04},,,,
-71.093801999927294,42.274185000098548,1231,1717,1717,Blue Hill Ave @ Almont St,,42.274185,-71.093802,,,0,,0,{2AC213F8-0D4E-4343-AFED-EF5014D1E5C1},,,,
-70.878059001529394,42.549167999908931,1232,17170,17170,Cabot St @ Essex St,,42.549168,-70.878059,,,0,,0,{CADB4C65-B87B-48B0-B9ED-0948D3B61C78},,,,
-71.093815999268017,42.273150000231311,1233,1718,1718,Blue Hill Ave @ Woodhaven St,,42.27315,-71.093816,,,0,,0,{A7BAA766-7080-4C90-8A13-BE6B981F8A9A},,,,
-71.093954999077624,42.26875999964669,1234,1720,1720,Blue Hill Ave @ Mattapan Sq,,42.26876,-71.093955,,,0,,0,{D9098E78-AC91-4DB3-B8A7-E62906EB6AA5},,,,
-71.093631000629983,42.266699999780194,1235,1721,1721,Blue Hills Pkwy @ River St,,42.2667,-71.093631,,,0,,0,{94EB824A-AD15-4F00-9B44-8AEDAA026202},,,,
-71.093523000689075,42.268802000700354,1236,1722,1722,1624 Blue Hill Ave @ Mattapan Sq,,42.268802,-71.093523,,,0,,0,{4125782A-2ABE-4326-8441-CAA7DC5EF42F},,,,
-71.093479000514677,42.270448999344922,1237,1723,1723,Blue Hill Ave @ Babson St,,42.270449,-71.093479,,,0,,0,{7B173EA5-FDFA-415E-BFA3-EB7B50FE5BF2},,,,
-71.093403999044696,42.272976000711907,1238,1724,1724,Blue Hill Ave opp Woodhaven St,,42.272976,-71.093404,,,0,,0,{DF9751E1-7E96-4ACD-BFBB-84278D790011},,,,
-71.093328000527762,42.274918000279584,1239,1725,1725,1458 Blue Hill Ave opp Almont St,,42.274918,-71.093328,,,0,,0,{6B9B278D-E633-4D65-A79F-E7238B91F1C3},,,,
-70.957172999184223,42.477199000053787,1240,17255,17255,Boston St opp Ford St,,42.477199,-70.957173,,,0,,0,{8518710C-3E64-4BFE-A1D7-788446CC5572},,,,
-71.09330000036816,42.277067001086387,1241,1726,1726,Blue Hill Ave @ Mattapan Library,,42.277067,-71.0933,,,0,,0,{F8C568AB-EB40-4A9A-9200-586BBCE6F81A},,,,
-71.092890998607501,42.279264999079395,1242,1728,1728,Blue Hill Ave @ Fessenden St,,42.279265,-71.092891,,,0,,0,{F8CA4CCE-FBC6-481F-8F0F-188EB408FF2A},,,,
-70.957148999793162,42.476996000139962,1243,17288,17288,Boston @ Ford St,,42.476996,-70.957149,,,0,,0,{4B3A9958-6A65-449B-8231-BF14951B4150},,,,
-70.970017000339311,42.478960000483937,1244,17291,17291,Parkland Ave @ B Street,,42.47896,-70.970017,,,0,,0,{D288BCFF-CACD-4ED5-9AAE-5D2DBF3CCDBD},,,,
-71.074649000170538,42.349935000339777,1245,173,173,Saint James Ave @ Clarendon St,,42.349935,-71.074649,,,0,,0,{0F067B42-6C74-4F7C-87C9-EBBF3EBE69C6},,,,
-71.09186599921405,42.282272999642167,1246,1730,1730,Blue Hill Ave @ Woolson St,,42.282273,-71.091866,,,0,,0,{65D4EBBE-97E9-43E2-9292-D7C387CE013B},,,,
-71.091322999797057,42.28410800025479,1247,1731,1731,Blue Hill Ave @ Morton St,,42.284108,-71.091323,,,0,,0,{53EC8753-3A9A-4878-A80A-188A737720EC},,,,
-70.945000000882956,42.475016999872835,1248,17316,17316,Chestnut St opp Peach St,,42.475017,-70.945,,,0,,0,{69D8C08E-071A-4114-9B65-6144A3284F4F},,,,
-71.09079499955547,42.285515000176602,1249,1732,1732,Blue Hill Ave @ Woodrow Ave,,42.285515,-71.090795,,,0,,0,{069F512C-C0E6-4B72-A450-F4FFE26B7B71},,,,
-70.968928999937205,42.489804999901473,1250,17325,17325,Lynnfield St @ St Marys Cemetery,,42.489805,-70.968929,,,0,,0,{7DED9249-2363-42C4-9E2A-1F9DEC92BA1E},,,,
-71.089996000082721,42.287966000409874,1251,1733,1733,Blue Hill Ave @ Arbutus St,,42.287966,-71.089996,,,0,,0,{20EFFA9B-B2C5-4EE2-A39C-A15D62728873},,,,
-71.08944599945508,42.289582999501313,1252,1734,1734,Blue Hill Ave @ Callender St,,42.289583,-71.089446,,,0,,0,{E6A7ECC2-A559-4366-A27E-D81FE06BB676},,,,
-70.979500000896252,42.502339000772267,1253,17347,17347,Lynnfield St @ Union Hospital,,42.502339,-70.9795,,,0,,0,{43BC817A-5558-49F9-9722-D8FC537B9ACC},,,,
-71.088890998488978,42.291296000255286,1254,1735,1735,Blue Hill Ave @ Westview St,,42.291296,-71.088891,,,0,,0,{5A347D16-DC67-4A0C-AD07-DFB383896602},,,,
-70.968996000521855,42.489728999362214,1255,17354,17354,Lynnfield St @ St Marys Cemetery,,42.489729,-70.968996,,,0,,0,{699CB930-8EB7-4C02-9F40-98F97C10B85A},,,,
-71.087958998911688,42.294063000448574,1256,1736,1736,Blue Hill Ave opp Health Ctr,,42.294063,-71.087959,,,0,,0,{0564104A-E943-436F-B66C-6D81182874AE},,,,
-71.087606999199139,42.295316001229274,1257,1737,1737,Blue Hill Ave @ Talbot Ave,,42.295316,-71.087607,,,0,,0,{4CE79B0C-21BE-41ED-A447-C8CA2D0A31D9},,,,
-70.946021000408791,42.476048999326721,1258,17370,17370,Goodridge St @ Memorial Pk Ave,,42.476049,-70.946021,,,0,,0,{6C8DB1D6-DB34-4418-A268-8132BA03C82F},,,,
-71.087236999584235,42.306761000743492,1259,1739,1739,Seaver St @ Maple St,,42.306761,-71.087237,,,0,,0,{002B90CD-ADD2-43C4-9199-E125266B1792},,,,
-71.08768600024635,42.306636999472644,1260,17391,17391,Seaver St opp Maple St,,42.306637,-71.087686,,,0,,0,{392CB92A-CCC9-40B2-8FE4-458AABD462AE},,,,
-71.08054500100161,42.348793000310472,1261,174,174,Ring Rd @ Boylston St,,42.348793,-71.080545,,,0,,0,{65C27217-3F11-472D-8057-C8CA33CB4DA2},,,,
-71.088810999658477,42.307598999588869,1262,1740,1740,Seaver St @ Elm Hill Ave,,42.307599,-71.088811,,,0,,0,{DD6174D9-876E-4E4D-8BA8-B8AF4B6C9249},,,,
-71.089262999246102,42.307515000952378,1263,17401,17401,Seaver St opp Elm Hill Ave,,42.307515,-71.089263,,,0,,0,{AAAAEA1B-7045-427F-886A-8E21CA2B6088},,,,
-71.092160000316625,42.310073000302118,1264,1741,1741,Seaver St @ Humboldt Ave,,42.310073,-71.09216,,,0,,0,{989B82D9-3D88-4536-8AC0-FC5E3CDBE9FA},,,,
-71.092110998717786,42.309682000630318,1265,17411,17411,Seaver St opp Humboldt Ave,,42.309682,-71.092111,,,0,,0,{986056E7-8597-4FBC-9631-4129CE0DAD0A},,,,
-71.019780000606886,42.437463999832616,1266,17419,17419,Salem St @ Cutler Hwy,,42.437464,-71.01978,,,0,,0,{BEE1A931-3799-4D55-975C-0C18785CAB9E},,,,
-71.093320999896136,42.312097000163938,1267,1742,1742,Seaver St @ Harold St,,42.312097,-71.093321,,,0,,0,{24F3221B-D3EF-4603-8B75-181D18762016},,,,
-71.093700000121487,42.311986999947017,1268,17421,17421,Seaver St opp Harold St,,42.311987,-71.0937,,,0,,0,{B19A64A0-E031-46B8-A7DE-3F605D58FF79},,,,
-71.014681000065025,42.441523000050864,1269,17422,17422,Salem St opp Franklin,,42.441523,-71.014681,,,0,,0,{FD6CEB74-D311-40F9-A7E9-702B5A3BB9D9},,,,
-71.00667000113998,42.448888999072651,1270,17429,17429,Lincoln Ave @ Charlotte Rd,,42.448889,-71.00667,,,0,,0,{2D16F74C-AC01-476C-87FD-F616DA18B13C},,,,
-71.095102998967391,42.313537000907552,1271,1743,1743,Columbus Ave @ Walnut Ave,,42.313537,-71.095103,,,0,,0,{882C7119-CA99-4AA2-B6A3-D6617CA70835},,,,
-70.9784150003874,42.459513000105268,1272,17449,17449,Summer St opp Raddin Grove Ave,,42.459513,-70.978415,,,0,,0,{32D6B6C5-F95B-4720-A44F-34E04105C304},,,,
-71.029801000210711,42.438035000090082,1273,17456,17456,Central Ave @ Kennedy Dr,,42.438035,-71.029801,,,0,,0,{E720EC89-69F2-41BA-ACBE-20492D7F4B78},,,,
-71.029756000946279,42.438142000120926,1274,17463,17463,Central Ave @ Kennedy Dr,,42.438142,-71.029756,,,0,,0,{7CB06A85-20CD-4AC7-8E45-3EAFA5172B41},,,,
-71.108468000476222,42.327319999637147,1275,1747,1747,Heath St @ VA Hospital,,42.32732,-71.108468,,,0,,0,{C9469895-9AC7-4F7B-9392-86C2084C87A3},,,,
-71.107055001316525,42.326758999505536,1276,1749,1749,Heath St opp Hayden St,,42.326759,-71.107055,,,0,,0,{25F9F40D-38CA-4147-A7CE-67A532301FAF},,,,
-71.077432000883974,42.350010999279775,1277,175,175,Boylston St @ Dartmouth St,,42.350011,-71.077432,,,0,,0,{654D4BCE-B92B-4FE8-88A5-27A9941FD2CC},,,,
-71.104743999671228,42.326013999613203,1278,1750,1750,Heath St @ Walden St,,42.326014,-71.104744,,,0,,0,{AB2CBF20-9B3A-4B8C-B4F4-14A27C4F3222},,,,
-71.101935999744342,42.326316000159203,1279,1751,1751,106 Heath St opp Bickford Ave,,42.326316,-71.101936,,,0,,0,{79F0A31C-FCB0-4B6B-B6F7-03E8FA68B487},,,,
-71.100398999563154,42.326068999829225,1280,1752,1752,Heath St @ Parker St,,42.326069,-71.100399,,,0,,0,{09A03F85-3C78-4D80-983A-D3A71B620315},,,,
-71.099639000172957,42.325261999066441,1281,1753,1753,34 Heath St opp Bromley St,,42.325262,-71.099639,,,0,,0,{DD7E294E-8F97-4DC3-A95F-124903D33451},,,,
